0.000000000000000000e+00,0.000000000000000000e+00
7.625938892364501953e+00,2.939000000000000000e+03
9.984462022781372070e+00,1.020000000000000000e+02
1.029278087615966797e+01,1.280000000000000000e+02
1.387972688674926758e+01,1.300000000000000000e+01
1.420620608329772949e+01,3.200000000000000000e+01
1.772797203063964844e+01,-6.000000000000000000e+00
1.803455209732055664e+01,7.000000000000000000e+00
2.161366009712219238e+01,-4.600000000000000000e+01
2.196421694755554199e+01,-3.200000000000000000e+01
2.550801205635070801e+01,-7.700000000000000000e+01
2.582037901878356934e+01,-7.500000000000000000e+01
2.933227300643920898e+01,1.500000000000000000e+01
2.962985205650329590e+01,1.200000000000000000e+01
3.318032407760620117e+01,4.300000000000000000e+01
3.350786590576171875e+01,5.700000000000000000e+01
3.702038097381591797e+01,9.600000000000000000e+01
3.733240199089050293e+01,1.050000000000000000e+02
4.086715888977050781e+01,9.600000000000000000e+01
4.162059593200683594e+01,-8.100000000000000000e+01
4.983763098716735840e+01,5.100000000000000000e+01
5.109157299995422363e+01,8.000000000000000000e+01
5.207746195793151855e+01,1.630000000000000000e+02
5.236550188064575195e+01,1.550000000000000000e+02
5.594666695594787598e+01,1.520000000000000000e+02
5.628280091285705566e+01,1.630000000000000000e+02
5.978521490097045898e+01,8.600000000000000000e+01
6.009099507331848145e+01,1.230000000000000000e+02
6.360848593711853027e+01,5.200000000000000000e+01
6.389125609397888184e+01,7.700000000000000000e+01
6.741174387931823730e+01,3.600000000000000000e+01
6.771033906936645508e+01,5.400000000000000000e+01
7.123261094093322754e+01,1.740000000000000000e+02
7.154624009132385254e+01,1.730000000000000000e+02
7.508126091957092285e+01,1.860000000000000000e+02
7.537561297416687012e+01,1.860000000000000000e+02
7.887864708900451660e+01,1.960000000000000000e+02
7.915791201591491699e+01,2.090000000000000000e+02
8.265621209144592285e+01,2.160000000000000000e+02
8.331712889671325684e+01,2.400000000000000000e+01
9.146503090858459473e+01,1.040000000000000000e+02
9.270079088211059570e+01,1.950000000000000000e+02
9.368580102920532227e+01,1.690000000000000000e+02
9.397273087501525879e+01,1.850000000000000000e+02
9.748707008361816406e+01,2.790000000000000000e+02
9.785280895233154297e+01,2.790000000000000000e+02
1.013471500873565674e+02,2.150000000000000000e+02
1.016696178913116455e+02,2.350000000000000000e+02
1.024070289134979248e+02,1.490000000000000000e+02
