0.000000000000000000e+00,0.000000000000000000e+00
7.622442960739135742e+00,3.090000000000000000e+03
9.959028005599975586e+00,5.900000000000000000e+01
1.026720499992370605e+01,8.000000000000000000e+01
1.376353907585144043e+01,8.900000000000000000e+01
1.404860305786132812e+01,1.010000000000000000e+02
1.757095313072204590e+01,1.120000000000000000e+02
1.786394715309143066e+01,1.120000000000000000e+02
2.135554003715515137e+01,9.400000000000000000e+01
2.163857603073120117e+01,8.300000000000000000e+01
2.516869306564331055e+01,1.060000000000000000e+02
2.548498916625976562e+01,1.090000000000000000e+02
2.898366999626159668e+01,1.600000000000000000e+02
2.926414895057678223e+01,1.630000000000000000e+02
3.277417111396789551e+01,1.250000000000000000e+02
3.309491109848022461e+01,1.270000000000000000e+02
3.658777713775634766e+01,1.990000000000000000e+02
3.687231612205505371e+01,2.020000000000000000e+02
4.036886310577392578e+01,1.020000000000000000e+02
4.116638112068176270e+01,1.390000000000000000e+02
4.932076215744018555e+01,1.580000000000000000e+02
5.057692098617553711e+01,1.650000000000000000e+02
5.160763716697692871e+01,2.320000000000000000e+02
5.192983913421630859e+01,2.460000000000000000e+02
5.551694107055664062e+01,2.320000000000000000e+02
5.586396193504333496e+01,2.470000000000000000e+02
5.938134908676147461e+01,2.240000000000000000e+02
5.970863008499145508e+01,2.310000000000000000e+02
6.320473504066467285e+01,2.030000000000000000e+02
6.352843499183654785e+01,2.230000000000000000e+02
6.704306411743164062e+01,1.860000000000000000e+02
6.734131813049316406e+01,1.900000000000000000e+02
7.087643313407897949e+01,2.670000000000000000e+02
7.121814012527465820e+01,2.670000000000000000e+02
7.480106711387634277e+01,2.060000000000000000e+02
7.515815305709838867e+01,2.330000000000000000e+02
7.867424106597900391e+01,3.000000000000000000e+02
7.899984908103942871e+01,3.060000000000000000e+02
8.250603103637695312e+01,2.040000000000000000e+02
8.324380707740783691e+01,2.630000000000000000e+02
9.138967108726501465e+01,1.640000000000000000e+02
9.267846512794494629e+01,2.180000000000000000e+02
9.369789004325866699e+01,2.620000000000000000e+02
9.400577116012573242e+01,2.670000000000000000e+02
9.752262401580810547e+01,2.180000000000000000e+02
9.780948400497436523e+01,2.310000000000000000e+02
1.013809671401977539e+02,2.860000000000000000e+02
1.016851201057434082e+02,2.860000000000000000e+02
1.051834671497344971e+02,2.170000000000000000e+02
1.054894571304321289e+02,2.160000000000000000e+02
1.090055119991302490e+02,1.900000000000000000e+02
1.093309440612792969e+02,1.880000000000000000e+02
1.128836269378662109e+02,2.390000000000000000e+02
1.131977550983428955e+02,2.530000000000000000e+02
1.167088699340820312e+02,2.520000000000000000e+02
1.170019249916076660e+02,2.730000000000000000e+02
1.205548341274261475e+02,5.700000000000000000e+01
1.208434050083160400e+02,1.140000000000000000e+02
1.243362040519714355e+02,1.410000000000000000e+02
1.249980990886688232e+02,-1.850000000000000000e+02
