0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.622679471969604492e+00,1.935100000000000000e+04,1.922500000000000000e+04,1.930100000000000000e+04
2.767332792282104492e+00,1.000000000000000000e+00,1.000000000000000000e+00,-2.000000000000000000e+00
1.513522982597351074e+01,-2.700000000000000000e+01,8.900000000000000000e+01,-3.800000000000000000e+01
1.528111529350280762e+01,-1.900000000000000000e+01,1.040000000000000000e+02,-3.200000000000000000e+01
1.542700743675231934e+01,-1.600000000000000000e+01,1.070000000000000000e+02,-3.700000000000000000e+01
1.557295083999633789e+01,-8.000000000000000000e+00,1.130000000000000000e+02,-3.300000000000000000e+01
1.571876716613769531e+01,-2.500000000000000000e+01,1.140000000000000000e+02,-5.500000000000000000e+01
1.586468243598937988e+01,-2.200000000000000000e+01,1.100000000000000000e+02,-3.200000000000000000e+01
1.601062583923339844e+01,-1.000000000000000000e+00,1.120000000000000000e+02,-2.900000000000000000e+01
1.615640974044799805e+01,-6.000000000000000000e+00,1.180000000000000000e+02,-2.800000000000000000e+01
1.630241775512695312e+01,-4.000000000000000000e+00,1.200000000000000000e+02,-2.900000000000000000e+01
1.644818687438964844e+01,-7.000000000000000000e+00,1.160000000000000000e+02,-2.400000000000000000e+01
1.659339642524719238e+01,-1.000000000000000000e+00,1.100000000000000000e+02,-3.100000000000000000e+01
1.673806905746459961e+01,-6.000000000000000000e+00,1.060000000000000000e+02,-3.200000000000000000e+01
1.688384461402893066e+01,-3.000000000000000000e+00,1.190000000000000000e+02,-2.500000000000000000e+01
1.702959632873535156e+01,-9.000000000000000000e+00,1.240000000000000000e+02,-2.100000000000000000e+01
1.717472457885742188e+01,-2.000000000000000000e+01,1.160000000000000000e+02,-4.000000000000000000e+01
1.732067060470581055e+01,-1.000000000000000000e+00,1.160000000000000000e+02,-2.800000000000000000e+01
1.746656847000122070e+01,1.000000000000000000e+00,1.140000000000000000e+02,-2.900000000000000000e+01
1.761244559288024902e+01,-3.000000000000000000e+00,1.180000000000000000e+02,-3.000000000000000000e+01
1.775842785835266113e+01,-5.000000000000000000e+00,1.230000000000000000e+02,-2.700000000000000000e+01
1.790423750877380371e+01,-5.000000000000000000e+00,1.190000000000000000e+02,-2.500000000000000000e+01
